query,query_len_type,query_sentiment,query_search_type,query_form,LLM,emo_feature_name,emo_feature_percent
zigurat,short,positive,unknown,OG,Gemma,joy,12.67
zigurat,short,positive,unknown,OG,Gemma,anger,12.5
zigurat,short,positive,unknown,OG,Gemma,surprise,12.65
zigurat,short,positive,unknown,OG,Gemma,disgust,12.35
zigurat,short,positive,unknown,OG,Gemma,fear,12.47
zigurat,short,positive,unknown,OG,Gemma,sadness,12.42
zigurat,short,positive,unknown,OG,Gemma,trust,12.46
zigurat,short,positive,unknown,OG,Gemma,expectations,12.48
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,positive,30.58
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,negative,21.9
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,neutral,47.52
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,joy,12.39
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,anger,12.49
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,surprise,12.3
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,disgust,12.08
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,fear,12.45
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,sadness,12.42
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,trust,13.3
i vantaggi della dieta mediterranea,short,neutral,opensearch,OG,Gemma,expectations,12.57
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,positive,28.14
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,negative,28.47
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,neutral,43.39
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,joy,12.16
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,anger,12.73
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,surprise,12.13
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,disgust,12.09
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,fear,12.82
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,sadness,12.33
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,trust,13.36
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,OG,Gemma,expectations,12.39
chi era san giuseppe,short,neutral,fact,OG,Gemma,positive,29.52
chi era san giuseppe,short,neutral,fact,OG,Gemma,negative,15.55
chi era san giuseppe,short,neutral,fact,OG,Gemma,neutral,54.94
chi era san giuseppe,short,neutral,fact,OG,Gemma,joy,12.69
chi era san giuseppe,short,neutral,fact,OG,Gemma,anger,12.66
chi era san giuseppe,short,neutral,fact,OG,Gemma,surprise,12.52
chi era san giuseppe,short,neutral,fact,OG,Gemma,disgust,12.08
chi era san giuseppe,short,neutral,fact,OG,Gemma,fear,12.22
chi era san giuseppe,short,neutral,fact,OG,Gemma,sadness,12.47
chi era san giuseppe,short,neutral,fact,OG,Gemma,trust,12.91
chi era san giuseppe,short,neutral,fact,OG,Gemma,expectations,12.44
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,positive,25.06
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,negative,25.27
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,neutral,49.68
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,joy,12.96
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,anger,12.52
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,surprise,12.6
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,disgust,11.81
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,fear,12.31
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,sadness,12.58
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,trust,12.86
come e nata la festa del papa,long,neutral,opensearch,OG,Gemma,expectations,12.37
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,positive,24.81
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,negative,19.97
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,neutral,55.22
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,joy,12.25
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,anger,12.29
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,surprise,12.22
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,disgust,12.05
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,fear,12.97
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,sadness,12.24
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,trust,13.34
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,OG,Gemma,expectations,12.65
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,positive,31.45
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,negative,21.48
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,neutral,47.07
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,joy,12.39
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,anger,12.4
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,surprise,12.48
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,disgust,12.2
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,fear,12.87
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,sadness,12.48
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,trust,12.68
come si formano i vulcani,short,neutral,opensearch,OG,Gemma,expectations,12.51
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,positive,27.59
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,negative,21.36
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,neutral,51.04
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,joy,12.26
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,anger,12.28
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,surprise,12.73
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,disgust,11.79
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,fear,12.61
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,sadness,12.23
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,trust,13.01
come si localizza un punto su una mappa,long,neutral,multisteps,OG,Gemma,expectations,13.09
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,positive,29.24
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,negative,26.93
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,neutral,43.83
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,joy,12.3
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,anger,12.51
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,surprise,12.53
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,disgust,11.96
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,fear,13.04
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,sadness,12.37
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,trust,12.62
come si sviluppa un tornado,short,neutral,infosearch,OG,Gemma,expectations,12.67
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,positive,27.27
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,negative,27.83
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,neutral,44.91
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,joy,12.33
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,anger,12.62
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,surprise,12.71
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,disgust,11.87
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,fear,13.0
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,sadness,12.24
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,trust,12.6
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,OG,Gemma,expectations,12.62
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,positive,31.99
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,negative,24.12
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,neutral,43.88
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,joy,12.09
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,anger,12.25
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,surprise,12.57
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,disgust,11.76
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,fear,12.51
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,sadness,12.22
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,trust,13.71
come si trova un punto su una mappa,long,positive,multisteps,OG,Gemma,expectations,12.88
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,positive,28.48
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,negative,26.76
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,neutral,44.76
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,joy,12.19
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,anger,12.55
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,surprise,12.11
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,disgust,12.41
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,fear,12.54
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,sadness,12.31
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,trust,13.25
come viene classificato il leopardo delle nevi,long,negative,fact,OG,Gemma,expectations,12.63
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,positive,27.16
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,negative,19.22
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,neutral,53.62
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,joy,12.24
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,anger,12.33
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,surprise,12.21
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,disgust,12.02
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,fear,12.73
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,sadness,12.2
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,trust,13.51
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,OG,Gemma,expectations,12.77
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,positive,28.86
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,negative,20.23
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,neutral,50.91
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,joy,12.25
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,anger,12.29
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,surprise,12.13
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,disgust,12.18
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,fear,12.8
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,sadness,12.16
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,trust,13.47
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,OG,Gemma,expectations,12.72
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,positive,26.19
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,negative,31.46
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,neutral,42.35
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,joy,12.34
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,anger,12.43
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,surprise,12.5
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,disgust,12.12
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,fear,12.99
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,sadness,12.46
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,trust,12.6
il mostro nero e un tornado,short,neutral,multisteps,OG,Gemma,expectations,12.55
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,positive,28.89
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,negative,32.79
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,neutral,38.33
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,joy,12.39
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,anger,12.55
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,surprise,12.48
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,disgust,12.04
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,fear,13.09
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,sadness,12.56
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,trust,12.33
il mostro nero tornado che cos ̬,long,neutral,multisteps,OG,Gemma,expectations,12.56
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,positive,30.59
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,negative,28.29
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,neutral,41.11
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,joy,12.87
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,anger,12.71
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,surprise,12.78
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,disgust,12.33
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,fear,12.38
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,sadness,12.28
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,trust,12.59
quali cibi forniscono carboidrati,short,neutral,fact,OG,Gemma,expectations,12.07
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,positive,28.85
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,negative,24.6
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,neutral,46.56
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,joy,12.94
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,anger,12.71
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,surprise,12.56
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,disgust,12.21
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,fear,12.39
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,sadness,12.45
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,trust,12.67
quali sono due ingredienti del dolce tipico della festa del papa,long,neutral,multisteps,OG,Gemma,expectations,12.08
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,positive,30.94
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,negative,35.87
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,neutral,33.19
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,joy,12.5
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,anger,12.26
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,surprise,12.4
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,disgust,12.01
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,fear,13.08
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,sadness,12.42
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,trust,12.26
quali sono gli altri nomi del tornado,long,neutral,fact,OG,Gemma,expectations,13.07
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,positive,31.05
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,negative,30.21
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,neutral,38.74
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,joy,12.19
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,anger,12.45
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,surprise,12.31
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,disgust,11.99
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,fear,12.75
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,sadness,12.46
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,trust,13.29
quali sono i tipi di eruzione,short,neutral,multisteps,OG,Gemma,expectations,12.57
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,positive,33.71
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,negative,23.5
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,neutral,42.79
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,joy,12.1
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,anger,12.46
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,surprise,12.58
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,disgust,11.81
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,fear,12.48
quali sono le coordinate geografiche,short,positive,opensearch,OG,Gemma,sadness,12.1
